tpch 18 1 0 1 1 uncached 5944.687000
tpch 18 1 0 1 1 cached 5707.976000
tpch 18 1 0 1 2 uncached 5926.894000
tpch 18 1 0 1 2 cached 5695.964000
tpch 18 1 0 1 3 uncached 5987.959000
tpch 18 1 0 1 3 cached 5763.084000
tpch 18 1 0 2 1 uncached 1396.439000
tpch 18 1 0 2 1 cached 213.809000
tpch 18 1 0 2 2 uncached 1408.643000
tpch 18 1 0 2 2 cached 212.587000
tpch 18 1 0 2 3 uncached 1405.295000
tpch 18 1 0 2 3 cached 213.319000
tpch 18 1 0 3 1 uncached 2614.897000
tpch 18 1 0 3 1 cached 706.176000
tpch 18 1 0 3 2 uncached 2538.453000
tpch 18 1 0 3 2 cached 706.533000
tpch 18 1 0 3 3 uncached 2654.299000
tpch 18 1 0 3 3 cached 707.376000
tpch 18 1 0 4 1 uncached 2208.717000
tpch 18 1 0 4 1 cached 209.801000
tpch 18 1 0 4 2 uncached 2167.879000
tpch 18 1 0 4 2 cached 207.107000
tpch 18 1 0 4 3 uncached 2174.682000
tpch 18 1 0 4 3 cached 208.227000
tpch 18 1 0 5 1 uncached 10328.461000
tpch 18 1 0 5 1 cached 461.964000
tpch 18 1 0 5 2 uncached 10298.309000
tpch 18 1 0 5 2 cached 462.818000
tpch 18 1 0 5 3 uncached 10382.363000
tpch 18 1 0 5 3 cached 460.556000
tpch 18 1 0 6 1 uncached 2051.475000
tpch 18 1 0 6 1 cached 208.818000
tpch 18 1 0 6 2 uncached 2063.431000
tpch 18 1 0 6 2 cached 210.998000
tpch 18 1 0 6 3 uncached 2085.299000
tpch 18 1 0 6 3 cached 210.152000
tpch 18 1 0 7 1 uncached 12030.840000
tpch 18 1 0 7 1 cached 596.453000
tpch 18 1 0 7 2 uncached 12052.718000
tpch 18 1 0 7 2 cached 595.882000
tpch 18 1 0 7 3 uncached 11973.771000
tpch 18 1 0 7 3 cached 597.694000
tpch 18 1 0 8 1 uncached 8679.443000
tpch 18 1 0 8 1 cached 230.488000
tpch 18 1 0 8 2 uncached 8687.576000
tpch 18 1 0 8 2 cached 223.557000
tpch 18 1 0 8 3 uncached 8717.916000
tpch 18 1 0 8 3 cached 223.450000
tpch 18 1 0 9 1 uncached 16425.575000
tpch 18 1 0 9 1 cached 2405.490000
tpch 18 1 0 9 2 uncached 16497.384000
tpch 18 1 0 9 2 cached 2418.468000
tpch 18 1 0 9 3 uncached 16389.966000
tpch 18 1 0 9 3 cached 2390.607000
tpch 18 1 0 10 1 uncached 2326.856000
tpch 18 1 0 10 1 cached 482.903000
tpch 18 1 0 10 2 uncached 2325.331000
tpch 18 1 0 10 2 cached 481.635000
tpch 18 1 0 10 3 uncached 2330.835000
tpch 18 1 0 10 3 cached 483.274000
tpch 18 1 0 11 1 uncached 694.886000
tpch 18 1 0 11 1 cached 85.282000
tpch 18 1 0 11 2 uncached 713.016000
tpch 18 1 0 11 2 cached 83.954000
tpch 18 1 0 11 3 uncached 713.725000
tpch 18 1 0 11 3 cached 86.017000
tpch 18 1 0 12 1 uncached 1818.823000
tpch 18 1 0 12 1 cached 1321.458000
tpch 18 1 0 12 2 uncached 1825.303000
tpch 18 1 0 12 2 cached 1321.241000
tpch 18 1 0 12 3 uncached 1814.701000
tpch 18 1 0 12 3 cached 1327.599000
tpch 18 1 0 13 1 uncached 1228.117000
tpch 18 1 0 13 1 cached 1085.652000
tpch 18 1 0 13 2 uncached 1247.091000
tpch 18 1 0 13 2 cached 1104.671000
tpch 18 1 0 13 3 uncached 1227.195000
tpch 18 1 0 13 3 cached 1085.993000
tpch 18 1 0 14 1 uncached 1201.729000
tpch 18 1 0 14 1 cached 167.485000
tpch 18 1 0 14 2 uncached 1207.539000
tpch 18 1 0 14 2 cached 167.557000
tpch 18 1 0 14 3 uncached 1211.203000
tpch 18 1 0 14 3 cached 166.856000
tpch 18 1 0 15 1 uncached 2182.445000
tpch 18 1 0 15 1 cached 423.291000
tpch 18 1 0 15 2 uncached 2191.374000
tpch 18 1 0 15 2 cached 423.809000
tpch 18 1 0 15 3 uncached 2202.998000
tpch 18 1 0 15 3 cached 427.598000
tpch 18 1 0 16 1 uncached 621.986000
tpch 18 1 0 16 1 cached 572.548000
tpch 18 1 0 16 2 uncached 623.501000
tpch 18 1 0 16 2 cached 574.270000
tpch 18 1 0 16 3 uncached 626.480000
tpch 18 1 0 16 3 cached 570.906000
tpch 18 1 0 17 1 uncached 3285.962000
tpch 18 1 0 17 1 cached 2897.171000
tpch 18 1 0 17 2 uncached 3282.726000
tpch 18 1 0 17 2 cached 2899.053000
tpch 18 1 0 17 3 uncached 3291.583000
tpch 18 1 0 17 3 cached 2908.863000
tpch 18 1 0 18 1 uncached 3773.653000
tpch 18 1 0 18 1 cached 2764.281000
tpch 18 1 0 18 2 uncached 3676.637000
tpch 18 1 0 18 2 cached 2658.458000
tpch 18 1 0 18 3 uncached 3689.875000
tpch 18 1 0 18 3 cached 2670.334000
tpch 18 1 0 19 1 uncached 2461.561000
tpch 18 1 0 19 1 cached 75.643000
tpch 18 1 0 19 2 uncached 2449.587000
tpch 18 1 0 19 2 cached 75.591000
tpch 18 1 0 19 3 uncached 2448.585000
tpch 18 1 0 19 3 cached 75.079000
tpch 18 1 0 20 1 uncached 4615.967000
tpch 18 1 0 20 1 cached 1224.757000
tpch 18 1 0 20 2 uncached 4611.252000
tpch 18 1 0 20 2 cached 1214.335000
tpch 18 1 0 20 3 uncached 4628.064000
tpch 18 1 0 20 3 cached 1225.607000
tpch 18 1 0 21 1 uncached 2236.901000
tpch 18 1 0 21 1 cached 1400.113000
tpch 18 1 0 21 2 uncached 2243.366000
tpch 18 1 0 21 2 cached 1438.139000
tpch 18 1 0 21 3 uncached 2234.011000
tpch 18 1 0 21 3 cached 1395.767000
tpch 18 1 0 22 1 uncached 192.763000
tpch 18 1 0 22 1 cached 154.132000
tpch 18 1 0 22 2 uncached 194.657000
tpch 18 1 0 22 2 cached 153.781000
tpch 18 1 0 22 3 uncached 193.363000
tpch 18 1 0 22 3 cached 153.426000
tpch 17 1 0 1 1 uncached 6507.577000
tpch 17 1 0 1 1 cached 6279.197000
tpch 17 1 0 1 2 uncached 6555.052000
tpch 17 1 0 1 2 cached 6330.732000
tpch 17 1 0 1 3 uncached 6887.650000
tpch 17 1 0 1 3 cached 6619.972000
tpch 17 1 0 2 1 uncached 1414.184000
tpch 17 1 0 2 1 cached 217.742000
tpch 17 1 0 2 2 uncached 1420.479000
tpch 17 1 0 2 2 cached 217.830000
tpch 17 1 0 2 3 uncached 1421.456000
tpch 17 1 0 2 3 cached 218.603000
tpch 17 1 0 3 1 uncached 2506.716000
tpch 17 1 0 3 1 cached 678.252000
tpch 17 1 0 3 2 uncached 2525.728000
tpch 17 1 0 3 2 cached 680.673000
tpch 17 1 0 3 3 uncached 2600.203000
tpch 17 1 0 3 3 cached 689.977000
tpch 17 1 0 4 1 uncached 2153.090000
tpch 17 1 0 4 1 cached 203.428000
tpch 17 1 0 4 2 uncached 2185.437000
tpch 17 1 0 4 2 cached 206.514000
tpch 17 1 0 4 3 uncached 2211.097000
tpch 17 1 0 4 3 cached 203.080000
tpch 17 1 0 5 1 uncached 10694.958000
tpch 17 1 0 5 1 cached 445.036000
tpch 17 1 0 5 2 uncached 10945.164000
tpch 17 1 0 5 2 cached 441.461000
tpch 17 1 0 5 3 uncached 10989.595000
tpch 17 1 0 5 3 cached 440.629000
tpch 17 1 0 6 1 uncached 2217.263000
tpch 17 1 0 6 1 cached 210.620000
tpch 17 1 0 6 2 uncached 2246.274000
tpch 17 1 0 6 2 cached 213.168000
tpch 17 1 0 6 3 uncached 2302.257000
tpch 17 1 0 6 3 cached 210.903000
tpch 17 1 0 7 1 uncached 12899.976000
tpch 17 1 0 7 1 cached 560.736000
tpch 17 1 0 7 2 uncached 12909.109000
tpch 17 1 0 7 2 cached 564.265000
tpch 17 1 0 7 3 uncached 12604.515000
tpch 17 1 0 7 3 cached 566.385000
tpch 17 1 0 8 1 uncached 8852.194000
tpch 17 1 0 8 1 cached 214.087000
tpch 17 1 0 8 2 uncached 8619.485000
tpch 17 1 0 8 2 cached 212.165000
tpch 17 1 0 8 3 uncached 8617.392000
tpch 17 1 0 8 3 cached 212.044000
tpch 17 1 0 9 1 uncached 17303.495000
tpch 17 1 0 9 1 cached 2283.117000
tpch 17 1 0 9 2 uncached 17277.956000
tpch 17 1 0 9 2 cached 2279.888000
tpch 17 1 0 9 3 uncached 16419.611000
tpch 17 1 0 9 3 cached 2261.363000
tpch 17 1 0 10 1 uncached 2338.246000
tpch 17 1 0 10 1 cached 498.627000
tpch 17 1 0 10 2 uncached 2344.711000
tpch 17 1 0 10 2 cached 498.000000
tpch 17 1 0 10 3 uncached 2336.645000
tpch 17 1 0 10 3 cached 499.765000
tpch 17 1 0 11 1 uncached 695.685000
tpch 17 1 0 11 1 cached 82.377000
tpch 17 1 0 11 2 uncached 696.935000
tpch 17 1 0 11 2 cached 80.367000
tpch 17 1 0 11 3 uncached 697.097000
tpch 17 1 0 11 3 cached 81.437000
tpch 17 1 0 12 1 uncached 1853.698000
tpch 17 1 0 12 1 cached 1361.361000
tpch 17 1 0 12 2 uncached 1851.320000
