tpch 18 1 0 1 1 uncached 5950.282000
tpch 18 1 0 1 1 cached 5732.401000
tpch 18 1 0 2 1 uncached 381.931000
tpch 18 1 0 2 1 cached 231.602000
tpch 18 1 0 3 1 uncached 1867.384000
tpch 18 1 0 3 1 cached 1182.316000
tpch 18 1 0 4 1 uncached 2096.197000
tpch 18 1 0 4 1 cached 208.013000
tpch 18 1 0 5 1 uncached 2212.991000
tpch 18 1 0 5 1 cached 311.334000
tpch 18 1 0 6 1 uncached 1490.961000
tpch 18 1 0 6 1 cached 208.360000
tpch 18 1 0 7 1 uncached 3051.925000
tpch 18 1 0 7 1 cached 773.817000
tpch 18 1 0 8 1 uncached 6185.705000
tpch 18 1 0 8 1 cached 242.360000
tpch 18 1 0 9 1 uncached 16531.624000
tpch 18 1 0 9 1 cached 2487.392000
tpch 18 1 0 10 1 uncached 2190.079000
tpch 18 1 0 10 1 cached 490.518000
tpch 18 1 0 11 1 uncached 707.991000
tpch 18 1 0 11 1 cached 89.232000
tpch 18 1 0 12 1 uncached 1811.694000
tpch 18 1 0 12 1 cached 1410.812000
tpch 18 1 0 13 1 uncached 1231.956000
tpch 18 1 0 13 1 cached 1087.817000
tpch 18 1 0 14 1 uncached 830.789000
tpch 18 1 0 14 1 cached 166.854000
tpch 18 1 0 15 1 uncached 1432.982000
tpch 18 1 0 15 1 cached 424.180000
tpch 18 1 0 16 1 uncached 623.787000
tpch 18 1 0 16 1 cached 574.933000
tpch 18 1 0 17 1 uncached 3284.304000
tpch 18 1 0 17 1 cached 2886.412000
tpch 18 1 0 18 1 uncached 3690.430000
tpch 18 1 0 18 1 cached 2673.007000
tpch 18 1 0 19 1 uncached 2493.073000
tpch 18 1 0 19 1 cached 76.191000
tpch 18 1 0 20 1 uncached 3593.440000
tpch 18 1 0 20 1 cached 1217.283000
tpch 18 1 0 21 1 uncached 2272.224000
tpch 18 1 0 21 1 cached 1485.215000
tpch 18 1 0 22 1 uncached 193.417000
tpch 18 1 0 22 1 cached 153.295000
tpch 17 1 0 1 1 uncached 6469.743000
tpch 17 1 0 1 1 cached 6243.449000
tpch 17 1 0 2 1 uncached 390.848000
tpch 17 1 0 2 1 cached 242.976000
tpch 17 1 0 3 1 uncached 1895.263000
tpch 17 1 0 3 1 cached 1234.185000
tpch 17 1 0 4 1 uncached 2068.638000
tpch 17 1 0 4 1 cached 202.566000
tpch 17 1 0 5 1 uncached 2212.124000
tpch 17 1 0 5 1 cached 301.780000
tpch 17 1 0 6 1 uncached 1285.053000
tpch 17 1 0 6 1 cached 215.084000
tpch 17 1 0 7 1 uncached 3036.294000
tpch 17 1 0 7 1 cached 782.935000
tpch 17 1 0 8 1 uncached 6177.546000
tpch 17 1 0 8 1 cached 242.947000
tpch 17 1 0 9 1 uncached 16351.461000
tpch 17 1 0 9 1 cached 2352.887000
tpch 17 1 0 10 1 uncached 2216.574000
tpch 17 1 0 10 1 cached 491.913000
tpch 17 1 0 11 1 uncached 694.619000
tpch 17 1 0 11 1 cached 82.051000
tpch 17 1 0 12 1 uncached 1853.835000
tpch 17 1 0 12 1 cached 1459.045000
tpch 17 1 0 13 1 uncached 1221.875000
tpch 17 1 0 13 1 cached 1084.718000
tpch 17 1 0 14 1 uncached 997.849000
tpch 17 1 0 14 1 cached 172.367000
tpch 17 1 0 15 1 uncached 1445.322000
tpch 17 1 0 15 1 cached 438.807000
tpch 17 1 0 16 1 uncached 626.023000
tpch 17 1 0 16 1 cached 576.555000
tpch 17 1 0 17 1 uncached 3313.593000
tpch 17 1 0 17 1 cached 2923.213000
tpch 17 1 0 18 1 uncached 3713.621000
tpch 17 1 0 18 1 cached 2704.191000
tpch 17 1 0 19 1 uncached 2411.393000
tpch 17 1 0 19 1 cached 74.972000
tpch 17 1 0 20 1 uncached 3587.079000
tpch 17 1 0 20 1 cached 1242.959000
tpch 17 1 0 21 1 uncached 2282.310000
tpch 17 1 0 21 1 cached 1504.768000
tpch 17 1 0 22 1 uncached 198.986000
tpch 17 1 0 22 1 cached 159.633000
tpch 16 1 0 1 1 uncached 6982.094000
tpch 16 1 0 1 1 cached 6690.127000
tpch 16 1 0 2 1 uncached 426.366000
tpch 16 1 0 2 1 cached 246.492000
tpch 16 1 0 3 1 uncached 1942.409000
tpch 16 1 0 3 1 cached 1289.769000
tpch 16 1 0 4 1 uncached 2105.176000
tpch 16 1 0 4 1 cached 190.079000
