tpch 18 1 0 1 1 uncached 5914.531000
tpch 18 1 0 1 1 cached 5683.934000
tpch 18 1 0 2 1 uncached 379.883000
tpch 18 1 0 2 1 cached 233.860000
tpch 18 1 0 3 1 uncached 1845.373000
tpch 18 1 0 3 1 cached 1182.966000
tpch 18 1 0 4 1 uncached 2056.898000
tpch 18 1 0 4 1 cached 208.578000
tpch 18 1 0 5 1 uncached 2172.902000
tpch 18 1 0 5 1 cached 309.933000
tpch 18 1 0 6 1 uncached 1309.354000
tpch 18 1 0 6 1 cached 212.354000
tpch 18 1 0 7 1 uncached 3092.339000
tpch 18 1 0 7 1 cached 781.857000
tpch 18 1 0 8 1 uncached 6221.436000
tpch 18 1 0 8 1 cached 247.275000
tpch 18 1 0 9 1 uncached 11876.034000
tpch 18 1 0 9 1 cached 1292.908000
tpch 18 1 0 10 1 uncached 2193.989000
tpch 18 1 0 10 1 cached 491.519000
tpch 18 1 0 11 1 uncached 701.003000
tpch 18 1 0 11 1 cached 85.109000
tpch 18 1 0 12 1 uncached 1814.326000
tpch 18 1 0 12 1 cached 1414.090000
tpch 18 1 0 13 1 uncached 1222.449000
tpch 18 1 0 13 1 cached 1077.357000
tpch 18 1 0 14 1 uncached 1000.043000
tpch 18 1 0 14 1 cached 171.516000
tpch 18 1 0 15 1 uncached 1454.631000
tpch 18 1 0 15 1 cached 425.509000
tpch 18 1 0 16 1 uncached 620.234000
tpch 18 1 0 16 1 cached 572.314000
tpch 18 1 0 17 1 uncached 3284.902000
tpch 18 1 0 17 1 cached 2893.626000
tpch 18 1 0 18 1 uncached 3669.519000
tpch 18 1 0 18 1 cached 2656.132000
tpch 18 1 0 19 1 uncached 2459.538000
tpch 18 1 0 19 1 cached 76.616000
tpch 18 1 0 20 1 uncached 3590.687000
tpch 18 1 0 20 1 cached 1217.865000
tpch 18 1 0 21 1 uncached 2267.450000
tpch 18 1 0 21 1 cached 1485.248000
tpch 18 1 0 22 1 uncached 192.169000
tpch 18 1 0 22 1 cached 154.597000
tpch 17 1 0 1 1 uncached 6409.556000
tpch 17 1 0 1 1 cached 6171.463000
tpch 17 1 0 2 1 uncached 385.315000
tpch 17 1 0 2 1 cached 241.577000
tpch 17 1 0 3 1 uncached 1946.889000
tpch 17 1 0 3 1 cached 1196.940000
tpch 17 1 0 4 1 uncached 2094.392000
tpch 17 1 0 4 1 cached 204.023000
tpch 17 1 0 5 1 uncached 2181.877000
tpch 17 1 0 5 1 cached 303.530000
tpch 17 1 0 6 1 uncached 1409.956000
tpch 17 1 0 6 1 cached 214.110000
tpch 17 1 0 7 1 uncached 3039.440000
tpch 17 1 0 7 1 cached 791.207000
tpch 17 1 0 8 1 uncached 6228.009000
tpch 17 1 0 8 1 cached 250.771000
tpch 17 1 0 9 1 uncached 11997.512000
tpch 17 1 0 9 1 cached 1203.678000
tpch 17 1 0 10 1 uncached 2221.701000
tpch 17 1 0 10 1 cached 490.934000
tpch 17 1 0 11 1 uncached 724.162000
tpch 17 1 0 11 1 cached 81.969000
tpch 17 1 0 12 1 uncached 1859.745000
tpch 17 1 0 12 1 cached 1457.990000
tpch 17 1 0 13 1 uncached 1234.040000
tpch 17 1 0 13 1 cached 1095.239000
tpch 17 1 0 14 1 uncached 831.225000
tpch 17 1 0 14 1 cached 173.370000
tpch 17 1 0 15 1 uncached 1483.042000
tpch 17 1 0 15 1 cached 424.597000
tpch 17 1 0 16 1 uncached 626.602000
tpch 17 1 0 16 1 cached 577.670000
tpch 17 1 0 17 1 uncached 3289.841000
tpch 17 1 0 17 1 cached 2908.688000
tpch 17 1 0 18 1 uncached 3720.385000
tpch 17 1 0 18 1 cached 2708.052000
tpch 17 1 0 19 1 uncached 2547.319000
tpch 17 1 0 19 1 cached 76.147000
tpch 17 1 0 20 1 uncached 3802.987000
tpch 17 1 0 20 1 cached 1242.578000
tpch 17 1 0 21 1 uncached 2310.264000
tpch 17 1 0 21 1 cached 1522.697000
tpch 17 1 0 22 1 uncached 199.784000
tpch 17 1 0 22 1 cached 159.931000
tpch 16 1 0 1 1 uncached 6964.766000
tpch 16 1 0 1 1 cached 6877.986000
tpch 16 1 0 2 1 uncached 425.388000
tpch 16 1 0 2 1 cached 247.817000
tpch 16 1 0 3 1 uncached 2033.483000
tpch 16 1 0 3 1 cached 1295.678000
tpch 16 1 0 4 1 uncached 2070.019000
tpch 16 1 0 4 1 cached 191.142000
tpch 16 1 0 5 1 uncached 2177.391000
tpch 16 1 0 5 1 cached 294.861000
tpch 16 1 0 6 1 uncached 1294.780000
tpch 16 1 0 6 1 cached 216.093000
tpch 16 1 0 7 1 uncached 3170.880000
tpch 16 1 0 7 1 cached 806.317000
tpch 16 1 0 8 1 uncached 6258.194000
tpch 16 1 0 8 1 cached 247.412000
tpch 16 1 0 9 1 uncached 11982.733000
tpch 16 1 0 9 1 cached 1192.485000
tpch 16 1 0 10 1 uncached 2203.587000
tpch 16 1 0 10 1 cached 499.678000
tpch 16 1 0 11 1 uncached 729.068000
tpch 16 1 0 11 1 cached 86.080000
tpch 16 1 0 12 1 uncached 1952.590000
tpch 16 1 0 12 1 cached 1532.819000
tpch 16 1 0 13 1 uncached 1281.990000
tpch 16 1 0 13 1 cached 1089.674000
tpch 16 1 0 14 1 uncached 824.262000
tpch 16 1 0 14 1 cached 179.937000
tpch 16 1 0 15 1 uncached 1623.647000
tpch 16 1 0 15 1 cached 438.798000
tpch 16 1 0 16 1 uncached 634.489000
tpch 16 1 0 16 1 cached 576.973000
tpch 16 1 0 17 1 uncached 3414.742000
tpch 16 1 0 17 1 cached 3026.455000
tpch 16 1 0 18 1 uncached 3814.024000
tpch 16 1 0 18 1 cached 2754.526000
tpch 16 1 0 19 1 uncached 2428.447000
tpch 16 1 0 19 1 cached 75.247000
tpch 16 1 0 20 1 uncached 3630.116000
tpch 16 1 0 20 1 cached 1276.850000
tpch 16 1 0 21 1 uncached 2394.673000
tpch 16 1 0 21 1 cached 1516.080000
tpch 16 1 0 22 1 uncached 208.151000
tpch 16 1 0 22 1 cached 163.508000
tpch 15 1 0 1 1 uncached 7514.293000
tpch 15 1 0 1 1 cached 7266.754000
tpch 15 1 0 2 1 uncached 432.627000
tpch 15 1 0 2 1 cached 249.122000
tpch 15 1 0 3 1 uncached 1944.667000
tpch 15 1 0 3 1 cached 1275.114000
tpch 15 1 0 4 1 uncached 2127.610000
tpch 15 1 0 4 1 cached 196.785000
tpch 15 1 0 5 1 uncached 2210.379000
tpch 15 1 0 5 1 cached 306.041000
tpch 15 1 0 6 1 uncached 1459.603000
tpch 15 1 0 6 1 cached 217.332000
tpch 15 1 0 7 1 uncached 3165.528000
tpch 15 1 0 7 1 cached 830.077000
tpch 15 1 0 8 1 uncached 6244.506000
tpch 15 1 0 8 1 cached 248.266000
tpch 15 1 0 9 1 uncached 12062.283000
tpch 15 1 0 9 1 cached 1338.144000
tpch 15 1 0 10 1 uncached 2240.885000
tpch 15 1 0 10 1 cached 509.596000
tpch 15 1 0 11 1 uncached 723.442000
tpch 15 1 0 11 1 cached 86.583000
tpch 15 1 0 12 1 uncached 1943.007000
tpch 15 1 0 12 1 cached 1498.897000
tpch 15 1 0 13 1 uncached 1279.316000
tpch 15 1 0 13 1 cached 1084.095000
tpch 15 1 0 14 1 uncached 1036.192000
tpch 15 1 0 14 1 cached 173.991000
tpch 15 1 0 15 1 uncached 1688.216000
tpch 15 1 0 15 1 cached 454.304000
tpch 15 1 0 16 1 uncached 572.179000
tpch 15 1 0 16 1 cached 519.675000
tpch 15 1 0 17 1 uncached 3620.799000
tpch 15 1 0 17 1 cached 3221.545000
tpch 15 1 0 18 1 uncached 3890.109000
tpch 15 1 0 18 1 cached 2813.372000
tpch 15 1 0 19 1 uncached 2422.323000
tpch 15 1 0 19 1 cached 74.051000
tpch 15 1 0 20 1 uncached 3739.374000
tpch 15 1 0 20 1 cached 1344.658000
tpch 15 1 0 21 1 uncached 2404.880000
tpch 15 1 0 21 1 cached 1520.807000
tpch 15 1 0 22 1 uncached 201.468000
tpch 15 1 0 22 1 cached 158.359000
tpch 14 1 0 1 1 uncached 7208.291000
tpch 14 1 0 1 1 cached 7120.022000
tpch 14 1 0 2 1 uncached 461.827000
tpch 14 1 0 2 1 cached 274.427000
tpch 14 1 0 3 1 uncached 2037.073000
tpch 14 1 0 3 1 cached 1279.043000
tpch 14 1 0 4 1 uncached 2102.435000
tpch 14 1 0 4 1 cached 196.168000
tpch 14 1 0 5 1 uncached 2185.167000
tpch 14 1 0 5 1 cached 301.295000
tpch 14 1 0 6 1 uncached 1304.640000
tpch 14 1 0 6 1 cached 228.717000
tpch 14 1 0 7 1 uncached 3225.359000
tpch 14 1 0 7 1 cached 826.629000
tpch 14 1 0 8 1 uncached 6436.724000
tpch 14 1 0 8 1 cached 245.085000
tpch 14 1 0 9 1 uncached 12470.859000
tpch 14 1 0 9 1 cached 1318.533000
tpch 14 1 0 10 1 uncached 2244.306000
tpch 14 1 0 10 1 cached 506.614000
tpch 14 1 0 11 1 uncached 745.068000
tpch 14 1 0 11 1 cached 86.872000
tpch 14 1 0 12 1 uncached 1920.435000
tpch 14 1 0 12 1 cached 1475.792000
tpch 14 1 0 13 1 uncached 1297.212000
tpch 14 1 0 13 1 cached 1100.873000
tpch 14 1 0 14 1 uncached 884.213000
tpch 14 1 0 14 1 cached 177.966000
tpch 14 1 0 15 1 uncached 1844.031000
tpch 14 1 0 15 1 cached 460.471000
tpch 14 1 0 16 1 uncached 576.523000
tpch 14 1 0 16 1 cached 522.477000
tpch 14 1 0 17 1 uncached 4338.939000
tpch 14 1 0 17 1 cached 3928.789000
tpch 14 1 0 18 1 uncached 3943.600000
tpch 14 1 0 18 1 cached 2831.224000
tpch 14 1 0 19 1 uncached 2579.782000
